"id","date","class4","partlybad","CO2168.mean","CO2168.std","CO2336.mean","CO2336.std","CO242.mean","CO242.std","CO2504.mean","CO2504.std","Glob.mean","Glob.std","H2O168.mean","H2O168.std","H2O336.mean","H2O336.std","H2O42.mean","H2O42.std","H2O504.mean","H2O504.std","H2O672.mean","H2O672.std","H2O84.mean","H2O84.std","NET.mean","NET.std","NO168.mean","NO168.std","NO336.mean","NO336.std","NO42.mean","NO42.std","NO504.mean","NO504.std","NO672.mean","NO672.std","NO84.mean","NO84.std","NOx168.mean","NOx168.std","NOx336.mean","NOx336.std","NOx42.mean","NOx42.std","NOx504.mean","NOx504.std","NOx672.mean","NOx672.std","NOx84.mean","NOx84.std","O3168.mean","O3168.std","O342.mean","O342.std","O3504.mean","O3504.std","O3672.mean","O3672.std","O384.mean","O384.std","Pamb0.mean","Pamb0.std","PAR.mean","PAR.std","PTG.mean","PTG.std","RGlob.mean","RGlob.std","RHIRGA168.mean","RHIRGA168.std","RHIRGA336.mean","RHIRGA336.std","RHIRGA42.mean","RHIRGA42.std","RHIRGA504.mean","RHIRGA504.std","RHIRGA672.mean","RHIRGA672.std","RHIRGA84.mean","RHIRGA84.std","RPAR.mean","RPAR.std","SO2168.mean","SO2168.std","SWS.mean","SWS.std","T168.mean","T168.std","T42.mean","T42.std","T504.mean","T504.std","T672.mean","T672.std","T84.mean","T84.std","UV_A.mean","UV_A.std","UV_B.mean","UV_B.std","CS.mean","CS.std"
1,"2000-02-23","nonevent",FALSE,380.52811965812,0.802000657433635,380.371465517241,0.889550208090346,381.816206896552,1.29259271313084,380.296465517241,0.968883942715987,236.605352839931,145.160570569359,2.66350427350427,0.319426523414838,2.69560344827586,0.304894247648058,2.54887931034483,0.382812865059644,2.69413793103448,0.306605734554605,2.77107142857143,0.366385858414496,2.61336206896552,0.348995936105697,81.6998761061948,109.164607217524,0.319316239316239,0.179648730504677,0.336724137931034,0.18397436429199,0.23551724137931,0.157542788266974,0.3325,0.183477874510205,0.287241379310345,0.172559183076902,0.286637931034483,0.160140937739324,2.65794871794872,0.672278086013286,2.65025862068966,0.667323611225431,2.62198275862069,0.646127218362487,2.64224137931035,0.667191500059109,2.6098275862069,0.684998232633227,2.64525862068966,0.65299372286336,32.6248717948718,0.697921316808872,31.2694827586207,1.8530331632348,32.866724137931,0.892441473771782,32.6753448275862,0.928274163993715,32.2350862068966,0.938219864553548,1006.51493975904,0.217192600415088,339.171514629948,211.125658023789,0.000963855421686748,0.00748103820978763,67.500843373494,30.5298519396985,95.1041025641026,1.61261842860811,96.5325862068966,2.38204009044847,92.1890517241379,1.78187150195384,96.7526724137931,2.32673623166746,101.351071428571,4.57103558376979,93.2935344827586,1.98199559263774,84.4769191049915,49.764320766527,0.559316239316239,0.374687746999088,936.605263157895,0.916499618383872,-10.272530120482,1.57541498677546,-10.4898278829604,2.08527546463965,-10.3465404475043,1.34740091203685,-10.730843373494,1.38181457832596,-10.2827538726334,1.87005550065333,8.35676075731498,4.53493674322785,0.178083820998279,0.123401884297337,0.00254623448275862,0.00068566958682652
2,"2000-03-25","Ib",FALSE,373.128684210526,1.0966171246884,372.98,1.04775009575653,373.701830065359,1.25919796837658,372.91,1.00416370022131,252.480327225131,138.921952757957,3.25368421052632,0.299727656095516,3.23222222222222,0.308108025788936,3.29915032679738,0.290206250867646,3.22803921568628,0.310415805229409,3.22771241830065,0.307516573648407,3.2675816993464,0.298119161409871,142.534162303665,115.885106747488,0.0236184210526316,0.0403059383346931,0.0281045751633987,0.0421424844081132,0.0252941176470588,0.0453793777579265,0.0279084967320261,0.046758809960365,0.0304575163398693,0.0428942989292628,0.0254248366013072,0.0942978688162967,0.843355263157895,0.159896258085045,0.829738562091503,0.157876316148276,0.914640522875817,0.574305102005196,0.824509803921569,0.162646456982746,0.833986928104576,0.17483202415492,0.864379084967321,0.229340674157118,47.953552631579,3.03931096406478,47.5842483660131,3.27269016431325,48.1350980392157,2.78079128213514,48.1969934640523,2.67860629633145,47.7177124183007,3.19320753127717,992.994188481674,0.280526085205181,487.59640052356,268.860549668453,-0.0053403141361256,0.00877948268885411,41.0904450261781,21.3170889812053,59.6722368421053,14.6256430524781,60.1191503267974,14.3691373833549,59.5350326797386,15.5926492096092,60.9109150326797,14.1222247091651,62.475294117647,14.2172693385833,59.18477124183,15.2607171610542,32.4211256544503,19.5161042897235,0.13828947368421,0.115292753290528,923.450980392157,2.0621709482019,-1.3305890052356,1.94733020682179,-1.03743455497382,2.2315522375459,-1.7384554973822,1.74807888466389,-2.09564136125654,1.69562160154899,-1.09586387434554,2.09011144009962,12.9067787958115,7.02230040195356,0.333522513089005,0.239981216206763,0.00066211987012987,0.000209531559257748
3,"2000-04-06","Ib",FALSE,372.363293413174,0.626329374753749,372.245688622754,0.615803402208043,372.847245508982,0.647279445314092,372.193952095808,0.596288680474857,269.981546762589,200.826676472123,4.45904191616767,0.367894094132415,4.42287425149701,0.365104543200372,4.50976047904191,0.36056340133254,4.40940119760479,0.359295999392257,4.39598802395209,0.357929218082172,4.46251497005988,0.362899499119652,156.409709090909,173.191386913109,0.0308982035928143,0.0478932843256805,0.03,0.0460617709927436,0.0288023952095808,0.047106677131517,0.0249101796407186,0.0454676935945833,0.029940119760479,0.0524059341575487,0.0288023952095808,0.050869575673168,0.74754491017964,0.207766281648882,0.736407185628743,0.174349813012384,0.775149700598802,0.254238424023415,0.705209580838323,0.156535681768377,0.709700598802395,0.15295256824313,0.771077844311376,0.245791149320885,45.9741916167665,1.89284745321279,45.6613173652695,1.92201373780497,46.1417365269461,1.89512150547798,46.1161676646706,1.88997664820372,45.8547305389222,1.94390608329936,986.74045508982,2.77746218615592,515.622610778443,392.245818926242,-0.00291017964071856,0.00669910544450969,41.0068143712573,29.483792583238,65.0478443113772,13.978114180672,65.2405389221557,14.181465642877,64.8223952095809,13.8276173892014,65.8722155688623,14.1748271021179,67.4810179640719,14.6528113439984,64.3018562874252,13.8206657129932,32.9402155688623,25.3857086619622,0.107065868263473,0.122741335312403,923.410714285714,2.647652721764,1.67210778443114,1.94294131964453,1.89325748502994,1.96010171383681,1.3540119760479,1.91031406632279,0.991520958083833,1.91418614434013,1.84650299401197,1.95474782906411,14.2862610778443,9.57244374084094,0.418313173652695,0.34438621638689,0.000541491097560975,7.24079119714444e-05
4,"2000-04-11","nonevent",FALSE,381.437441860465,7.28115876422255,381.380404624277,7.23600159075259,381.926531791908,7.29437355610594,381.381156069364,7.20828656251683,68.3646527777777,48.560721555378,6.61343023255814,0.508011121135754,6.56803468208093,0.498439027270576,6.62722543352601,0.517846997517362,6.57901734104046,0.469557764160688,6.5664739884393,0.454359689582096,6.6206936416185,0.527051455736743,53.7528819444445,44.4807532495278,0.717441860465116,1.04660038458864,0.763641618497111,1.11946728864708,0.601387283236994,0.923043080994721,0.800924855491332,1.16839895430178,0.822427745664743,1.20561665285625,0.66300578034682,0.987610567828901,5.32023255813953,3.78113785180762,5.33867052023121,3.75350626331154,5.21381502890174,3.68807323654844,5.38514450867052,3.7858617965992,5.3671676300578,3.75434857333584,5.27317919075145,3.71948088982818,25.7500581395349,11.2834683967709,25.0486705202312,11.1972860068805,26.1319653179191,11.2286331282584,26.1592485549133,11.2749946120526,25.4340462427746,11.2495806556548,990.841331018519,0.270277676468391,147.48505787037,103.352510709634,-0.000717592592592593,0.00492764479133416,10.6160648148147,6.5389267247692,90.9062209302326,8.72390982267579,91.022774566474,8.50857353804813,89.2688439306358,8.52107352418524,91.8757803468208,8.11352360140413,93.9939884393063,7.91740507905919,89.774161849711,8.89673352765072,11.8907870370369,7.73740265485482,0.323604651162791,0.226766813741556,918.862068965517,17.3310878530633,2.32182870370371,0.374435551478574,2.61068287037037,0.392254819845889,2.10532407407408,0.338427467764849,1.75341435185185,0.340565319098208,2.52493055555556,0.414255248805144,4.94516203703704,3.40565153725107,0.224158912037037,0.19201399599968,0.00371013132530121,0.00120898831783657
5,"2000-04-23","II",FALSE,375.426310160428,3.26424632247952,375.436524064171,3.1108858820587,375.740215053764,3.27492421319194,375.337058823529,2.90378033392748,242.192618534482,190.952026384939,7.93417112299465,0.326184743187839,7.88272727272728,0.30242486928827,8.10618279569892,0.368029007265594,7.85983957219251,0.299241830380176,7.84368983957219,0.295739950525915,7.99795698924731,0.350784631361659,160.373120950324,149.664508047727,0.0688770053475935,0.114948894000091,0.0660427807486631,0.117776708218041,0.0440106951871658,0.0822627569153901,0.070855614973262,0.114934836647954,0.0606951871657754,0.102049156025561,0.0556149732620321,0.104490681739067,1.79026737967914,0.550229114698029,1.79545454545454,0.530624689488549,1.78042780748663,0.559155304639469,1.82213903743315,0.566523753571162,1.79374331550802,0.531359484248447,1.79609625668449,0.564777291092958,44.4132085561497,8.02188574713835,42.8844385026738,8.5354017410987,46.2094652406417,6.35375849590799,46.4842780748663,6.05809321714637,43.8310695187166,8.3594952084622,997.628577540107,2.49864674468888,472.855914438502,372.25200510674,0.00502673796791447,0.02241267449694,28.1908556149731,22.3215192911267,60.9073262032086,13.5396423260642,60.4743850267379,12.6816574008133,61.4447849462366,14.6181519594735,60.3203743315508,11.7900574281976,60.7562566844919,10.4768408651847,60.5067204301075,13.9735081976018,17.8407914438502,14.7322658102546,0.366149732620321,0.32421640694893,919.629032258064,40.3168735252549,11.2105454545455,2.93348340079851,11.4151764705883,3.19941816610256,11.1397112299465,2.45545846123536,10.9401069518717,2.17982136600515,11.4418930481284,3.04869929601832,13.0870139037433,9.77141547265323,0.525590588235295,0.476821110940486,0.00368043404255319,0.0021600995290467
6,"2000-05-29","nonevent",FALSE,375.497688888889,2.98129376145046,375.151244444444,2.16954534773375,377.234646017699,3.41240783135203,374.657466666666,1.59230860029439,90.8194924309884,65.8791128560844,11.8937777777778,2.87991791246551,11.7115111111111,2.93788317122682,12.2337610619469,2.8351580815008,11.5972444444444,2.9743913629781,11.5307555555556,3.05405422257766,12.0774336283186,2.87667733602071,58.1397033374537,73.9058865483396,0.0484888888888889,0.0650372908902977,0.0485777777777778,0.0713062086835739,0.0188938053097345,0.0579664060307514,0.0489777777777778,0.0738865228168727,0.0499555555555555,0.0669387898553715,0.0401769911504425,0.0632593575108408,2.61475555555555,0.864397012052011,2.62897777777777,0.898750782060282,2.5091592920354,0.874454090696303,2.62546666666667,0.914864295167009,2.59235555555556,0.922080459079289,2.58867256637168,0.863668665300432,33.7393333333333,2.26106683100826,29.94,2.84700887872791,36.9009777777778,3.41657474208511,37.2499111111111,3.72529936370305,32.2378761061946,2.34208490265592,986.253371783496,1.82969860062126,174.690302760463,126.495536851709,0.0115173025732031,0.0214713120306971,11.806876663709,9.68401913712406,87.2445777777777,11.9780255991532,85.1230222222222,13.1197055554274,90.4003982300884,10.6818611911677,83.9649777777778,14.5599677480892,84.4178222222222,16.2309008135178,88.8940707964602,11.478259925203,6.52377107364675,5.47842550997344,0.00800000000000001,0.146940697655384,878.851351351351,91.9849127641649,11.0401863354037,2.23353208971773,10.9493167701863,2.47154016994377,11.2717391304348,1.71575579028213,11.1281366459627,1.54457041541247,11.0108873114463,2.38652852380349,5.69365911151406,3.43678607406663,0.218610931899642,0.153833743190704,0.00646792123893805,0.00154633250810306
7,"2000-06-10","Ib",FALSE,369.19321888412,4.19445060612572,369.118931623932,3.72353392119065,369.439615384615,3.92151316670903,368.485384615385,2.55189891039221,416.668672945205,282.376622651537,8.11364806866953,0.792858749273876,7.98662393162393,0.780962410843275,8.37012820512821,0.79418837603301,7.79807692307693,0.805516480852128,7.72072649572649,0.841315586620544,8.23716738197425,0.791271157782446,270.199695916594,243.090845096148,0.0078540772532189,0.0602483022591898,0.0120512820512821,0.0618809387271107,-0.00196581196581199,0.0554844341352791,0.00705128205128202,0.0572497496898546,0.00940170940170938,0.0558552789439513,0.00854077253218884,0.0615357991776746,1.37828326180258,0.438206145910179,1.38179487179487,0.440651323205907,1.38299145299145,0.448769925773292,1.34867521367521,0.449384363410967,1.34102564102564,0.465575253784264,1.39454935622318,0.430928116667383,45.3242489270386,10.8299287763049,43.6742307692307,11.9974091107793,47.5155128205128,7.99001028335766,47.6308974358974,7.64932214212937,44.5848927038626,11.3060021483704,999.703921232875,2.15287123015705,798.177131849316,538.84562923524,0.00194349315068502,0.0228119293824318,55.152970890411,28.954134666788,46.6991845493563,14.1102600762134,45.9663247863248,12.3064390555849,48.2549145299146,17.735379089602,44.1401282051282,8.10961568183707,44.287264957265,6.77559171816109,46.6488841201717,14.8161782076378,26.2059075342465,16.4080143395099,0.100729613733906,0.117337120520342,924.397435897436,0.842688085903163,15.8526626712329,3.95548165830401,16.1102996575343,4.55679035058232,15.7445633561644,3.30948764370694,15.4545719178082,3.18674313035819,16.1494948630137,4.0989541377173,21.5976820908312,15.4604502287955,1.17046498287671,1.03810235034118,0.00431538034188034,0.00118995766747649
8,"2000-06-15","Ib",FALSE,368.569446808511,1.90732598884253,368.706144067797,1.76957260268618,368.879787234043,2.19934944670586,368.707744680851,1.65675579479711,349.232768313459,289.715679836819,6.8336170212766,0.286338702763862,6.75207627118644,0.298845171804972,6.93731914893617,0.27892506624624,6.70336170212766,0.302601570539244,6.69076595744681,0.309351832225234,6.90102127659575,0.283693247222649,211.179047619047,235.730919665772,-0.00263829787234043,0.0492926137962693,-0.00326271186440678,0.0505201755301109,-0.00885106382978724,0.0540334569998918,-0.00863829787234043,0.0527031784879376,-0.00863829787234043,0.0491450084987096,-0.00527659574468085,0.0462276520864012,0.662468085106384,0.100901248809293,0.654576271186442,0.117839732979119,0.677106382978724,0.122986906752661,0.641872340425533,0.105631519071829,0.642170212765958,0.0951066246330919,0.676808510638299,0.109542685411941,38.232085106383,2.03269670392852,37.6254468085106,2.15388500919672,38.7868510638298,1.9980108375039,38.6974468085107,2.01177481289522,37.8363829787234,2.070815134865,982.860178571428,0.39188693821127,660.860868824531,550.084151998331,-0.00413265306122446,0.00818484880076877,44.8960884353745,31.6645409279213,53.6258723404255,8.23185248184021,53.5641949152542,7.97912610450755,53.4785957446809,8.79891932870016,53.8440425531915,7.76746712601585,54.9826382978723,7.82579898552057,53.5617021276595,8.46482286584954,21.9323554421769,17.2876543964841,0.00306034482758621,0.0892616940372039,923.012987012987,0.525494916934291,10.4700425170068,1.74867903892323,10.7724149659864,1.95633424927611,10.1009353741497,1.58088576601273,9.74619047619054,1.54737326730457,10.6526530612245,1.84173801413842,18.4573848797251,14.9702127584182,0.777402658662093,0.780243909691675,0.00131558068965517,0.000334687795154839
9,"2000-06-22","nonevent",FALSE,367.847076271186,7.41731002528405,367.422627118644,6.53578768997684,368.767627118644,7.85090700036963,366.909322033898,5.51572008436294,359.139711864407,265.285029587502,13,1.19926112004123,12.8746186440678,1.22036246041898,13.2802118644068,1.13919547835356,12.7935169491525,1.27065535265997,12.7777777777778,1.28152813228537,13.1567234042553,1.17147685485393,246.314680851064,220.40956641791,0.00961864406779659,0.0749656851418829,0.0225,0.0762979880385021,0.00779661016949155,0.0605736491156308,0.0146610169491525,0.0647046606679372,0.0134745762711864,0.0735006396688803,0.0174042553191489,0.0742287005262444,3.19122881355932,0.364578121938266,3.17199152542373,0.366978253069236,3.16783898305085,0.348637456523071,3.11021186440678,0.367373017035643,3.07194915254237,0.375722302328946,3.19656779661017,0.360938020937845,58.6389361702128,10.5255471128974,56.8222222222222,11.0531690529683,60.2761016949153,9.01421837008937,60.3142978723404,8.39581335408934,57.7510683760684,10.7566214826323,992.995228813562,1.0942472899914,680.379940677967,507.2277353644,0.00286440677966107,0.0189172185543407,44.4335338983051,29.0756619447678,49.7086016949153,8.16511918026382,49.1973728813559,7.30016198339271,50.1608474576272,10.2300857571141,49.0727542372882,6.70807068998955,49.5286752136752,6.53742434920121,49.7350212765958,9.04128207261777,22.6210762711863,16.2835676896451,0.364322033898305,0.15023657267044,923.564102564102,16.6011967520337,21.9039491525424,3.59955887375421,22.2371186440678,4.17703000308127,21.766872881356,3.0868689804674,21.5365847457627,2.90317966957435,22.1588983050848,3.85971360544117,18.6177440677966,14.0274015510255,0.910154830508472,0.857661110141657,0.00925309829059829,0.00120782313203255
10,"2000-06-23","nonevent",FALSE,374.410084745763,6.56479598889157,373.976737288136,5.72013472081774,376.178595744681,9.05194266267511,373.565404255319,5.15508596121376,315.971467345207,320.099476022505,12.6625847457627,2.74970290333654,12.4796186440678,2.67369094291096,12.9525531914894,2.95080379320699,12.359914893617,2.62633848520707,12.3028936170213,2.60985937363927,12.8177542372881,2.85768371442399,229.51880952381,259.402392094535,0.00237288135593221,0.0585524382703841,0.00233050847457627,0.05816404608314,0.000593220338983055,0.0610656064758726,-0.00944680851063829,0.05355036311122,-0.000936170212765959,0.0535170730228043,-0.000932203389830508,0.0592432746970198,2.16529661016949,1.04445054115771,2.16101694915254,1.06513560405737,2.11190677966101,0.976587724048562,2.12740425531914,1.06996788152878,2.12417021276595,1.04373244023612,2.14088983050847,1.01644083486928,44.5637711864407,4.39024990499089,42.0217372881356,4.61879619008919,46.3674042553192,4.93784907522753,46.4124680851064,5.04238520775425,43.4769915254237,4.07288165223583,991.013782866834,1.07351837661751,601.874223918576,613.025161155159,0.000313825275657335,0.0108463526392773,36.9124427480915,36.2698761288405,65.1222881355933,18.6992828130086,64.1834745762712,17.7608782549339,66.3596595744681,20.9494892715388,64.0973191489362,17.1823470595443,64.9407659574468,17.1387063138283,65.8093644067796,19.9959125189786,18.9116624257845,19.168742031964,0.268813559322034,0.357664217879749,913.269230769231,39.6823992116506,17.2034096692112,1.4577013130634,17.363893129771,1.86373787626408,17.0024003392706,1.13379499582752,16.7099575911789,1.07087547204985,17.2858269720102,1.67903912530273,17.4197430025445,16.8305012017512,0.95942546689304,1.05561511324124,0.00752373305084746,0.00467583690409371
